name,latitude_deg,longitude_deg
Kingman Airport Clyde Cessna Field,37.66899872,-98.12390137
Edwards Af Aux North Base Airport,34.99079895,-117.862999
Ackerman Choctaw County Airport,33.30172,-89.227352
Kelly Airport,32.8492012,-91.40390015
Sheridan Municipal Airport,34.327419,-92.351289
Scobey Airport,48.80770111,-105.439003
Mineral County Airport,47.16830063,-114.8539963
Three Forks Airport,45.87810135,-111.5690002
Lexington Airport,45.454102,-119.690001
Turner Airport,48.85419846,-108.4089966
Austin Airport,39.467708,-117.197576
Dixon Airport,41.03829956,-107.4970016
Currant Ranch Airport,38.73600006,-115.4800034
Modisett Airport,42.736485,-102.444291
Martin Municipal Airport,43.16559982,-101.7129974
Eads Municipal Airport,38.478479,-102.810869
Chamberlain Municipal Airport,43.76610184,-99.32129669
North Houston Airport,30.1534,-95.321999
Weydahl Field,47.39279938,-102.7710037
Vaiden Field,32.51240158,-87.38559723
Eagle Airpark,34.887533,-114.616638
Sun Valley Airport,35.00876,-114.566052
California Pines Airport,41.41239929,-120.6839981
Scott Valley Airport,41.558201,-122.855003
Butte Valley Airport,41.8871994,-121.9759979
Dayton Valley Airpark,39.238581,-119.555023
Ak-Chin Regional Airport,32.990806,-111.918528
Colorado Springs East Airport,38.874401,-104.410004
Logan County Airport,40.158699,-89.334999
Apalachicola Regional Airport,29.72750092,-85.02749634
Colonel James Jabara Airport,37.74760056,-97.22109985
Andrau Airpark,29.7225,-95.588303
Taylor County Airport,37.35829926,-85.30940247
Alturas Municipal Airport,41.482736,-120.565671
Lehigh Valley International Airport,40.651773,-75.442797
Abilene Regional Airport,32.41130066,-99.68190002
Albuquerque International Sunport,35.040199,-106.609001
Aberdeen Regional Airport,45.44910049,-98.42179871
Southwest Georgia Regional Airport,31.532946,-84.196215
Antrim County Airport,44.988602,-85.198402
Jimmy Carter Regional Airport,32.110802,-84.188904
Nantucket Memorial Airport,41.25310135,-70.06020355
Allen Parish Airport,30.75029945,-92.68830109
Waseca Municipal Airport,44.07350159,-93.55290222
Waco Regional Airport,31.61129951,-97.23049927
California Redwood Coast-Humboldt County Airport,40.978101,-124.109
Atlantic City International Airport,39.45759964,-74.57720184
Henderson Field,34.71789932,-78.00360107
Wadena Municipal Airport,46.45029831,-95.21099854
Lenawee County Airport,41.866205,-84.077983
Ada Regional Airport,34.805214,-96.671988
Ardmore Municipal Airport,34.30301,-97.0196342
Addison Airport,32.96860123,-96.83640289
Atwood-Rawlins City-County Airport,39.840099,-101.042
Audubon County Airport,41.70140076,-94.92050171
Joint Base Andrews,38.810799,-76.866997
Kake Seaplane Base,56.973,-133.945999
Double Eagle II Airport,35.14519882,-106.7949982
Central Colorado Regional Airport,38.812906,-106.120062
Albert Lea Municipal Airport,43.68149948,-93.36720276
Alexandria International Airport,31.3274,-92.549797
Karato Airport,-6.2655,155.3052
USAF Academy Airfield,38.972497,-104.821125
Washington County Airport,40.136501,-80.290199
Nebraska City Municipal Airport,40.606899,-95.8657
Jaffrey Airfield Silver Ranch Airport,42.805099,-72.002998
Afton Municipal Airport,42.71120071,-110.9420013
Anson County Airport - Jeff Cloud Field,35.020599,-80.077103
Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947
Allegheny County Airport,40.354401,-79.930199
Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002
MacDill Air Force Base Auxiliary Field,27.65060043,-81.34940338
Augusta Regional At Bush Field,33.3699,-81.9645
Wagner Municipal Airport,43.06330109,-98.29620361
Amedee Army Air Field,40.26620102,-120.1529999
Amery Municipal Airport,45.28110123,-92.37539673
Athens Ben Epps Airport,33.94860077,-83.32630157
Wahoo Municipal Airport,41.24129868,-96.59400177
Alliance Municipal Airport,42.05319977,-102.8040009
Hopkins Field,38.239025,-108.563354
Anderson Municipal Darlington Field,40.10860062,-85.61299896
Langlade County Airport,45.154202,-89.110703
Aiken Regional Airport,33.649399,-81.684998
Atlantic Municipal Airport,41.40729904,-95.04689789
Aitkin Municipal Airport Steve Kurtz Field,46.548401,-93.676804
George Downer Airport,33.106499,-88.1978
Atlantic City Municipal Bader Field,39.360001,-74.4561
Lee C Fine Memorial Airport,38.09600067,-92.54949951
Mount Carmel Municipal Airport,38.60649872,-87.72669983
Corona Municipal Airport,33.897701,-117.601997
Habersham County Airport,34.499901,-83.556702
Blake Field,38.7864,-108.064003
Kar Airport,-6.2452,143.5516
Gastonia Municipal Airport,35.202598,-81.149902
Colorado Plains Regional Airport,40.17559814,-103.2220001
Wakefield Municipal Airport,36.98720169,-77.00109863
Akron Executive Airport,41.037498,-81.466904
Albany International Airport,42.74829865,-73.80169678
Alice International Airport,27.7409,-98.026901
Alamogordo White Sands Regional Airport,32.84051,-105.98794
St Louis Regional Airport,38.89030075,-90.04599762
Waterloo Regional Airport,42.55709839,-92.40029907
San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997
Walla Walla Regional Airport,46.09489822,-118.288002
Thomas C Russell Field,32.91469955,-85.96299744
Rick Husband Amarillo International Airport,35.219398,-101.706001
Bacon County Airport,31.53610039,-82.50659943
Gratiot Community Airport,43.32210159,-84.68800354
Alexander Salamon Airport,38.851501,-83.566299
Ames Municipal Airport,41.992001,-93.621803
Anniston Regional Airport,33.5882,-85.8581
Anderson Regional Airport,34.49459839,-82.70939636
Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401
Sault Ste Marie Municipal Sanderson Field,46.47919846,-84.36840057
Salida Airport - Harriet Alexander Field,38.5383,-106.049004
Lee Airport,38.942902,-76.568398
Tri State Steuben County Airport,41.639702,-85.083504
Ainsworth Regional Airport,42.579201,-99.992995
Anthony Municipal Airport,37.158501,-98.079597
Arco Butte County Airport,43.6035,-113.334
Lima Allen County Airport,40.706902,-84.026703
Altoona Blair County Airport,40.296398,-78.32
Ava Bill Martin Memorial Airport,36.97190094,-92.68190002
Centennial Airport,39.57009888,-104.848999
Napa County Airport,38.2132,-122.280998
Naples Municipal Airport,26.15259933,-81.77529907
Phillips Army Air Field,39.466202,-76.1688
Mary Walker LZ Airport,38.068631,-77.319318
Alpena County Regional Airport,45.0780983,-83.56030273
Marion County Airport - Brown Field,35.060699,-85.585297
Apple Valley Airport,34.57529831,-117.185997
Zapata County Airport,26.96879959,-99.24890137
Kamulai Airport,-8.150694444,146.834
Llano Municipal Airport,30.78370094,-98.66200256
Appleton Municipal Airport,45.228239,-96.005856
Atoka Municipal Airport,34.39830017,-96.14810181
Harriman and West Airport,42.69589996,-73.17040253
Allendale County Airport,32.995098,-81.270203
Acadiana Regional Airport,30.0378,-91.883904
Ann Arbor Municipal Airport,42.22299957,-83.74559784
Walnut Ridge Regional Airport,36.124667,-90.925111
Wharton Regional Airport,29.254299,-96.154404
Aurora Municipal Airport,41.77190018,-88.47570038
Watertown International Airport,43.991901,-76.021698
Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363
Beaufort Executive Airport,32.412201,-80.634399
Slidell Airport,30.3451004,-89.82080078
Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003
Springdale Municipal Airport,36.17639923,-94.11930084
Nashua Airport / Boire Field,42.7817,-71.514801
Tri County Airport,36.29750061,-77.17089844
Harrison County Airport,32.52050018,-94.30780029
Talladega Municipal Airport,33.56990051,-86.05090332
Astoria Regional Airport,46.15800095,-123.8789978
Warsaw Municipal Airport,41.27470016,-85.84010315
John F Kennedy Memorial Airport,46.54850006,-90.91899872
Ashley Municipal Airport,46.02389908,-99.3526001
Hall Miller Municipal Airport,33.10179901,-94.19529724
Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101
Artesia Municipal Airport,32.85250092,-104.4680023
Appleton International Airport,44.258099,-88.519096
Watertown Regional Airport,44.91400146,-97.15470123
Augusta State Airport,44.3205986,-69.79730225
Aurora Municipal Al Potter Field,40.89410019,-97.99459839
Austin Municipal Airport,43.66500092,-92.93340302
Auburn Municipal Airport,38.95479965,-121.0820007
Auburn University Regional Airport,32.615101,-85.433998
Austin Bergstrom International Airport,30.197535,-97.662015
Wausau Downtown Airport,44.92620087,-89.62660217
Mecklenburg Brunswick Regional Airport,36.688301,-78.054497
Alva Regional Airport,36.77320099,-98.66989899
Asheville Regional Airport,35.436199,-82.541801
Avon Park Executive Airport,27.59119987,-81.52780151
Wilkes Barre Scranton International Airport,41.33850098,-75.7233963
Marana Regional Airport,32.409065,-111.216199
Catalina Airport,33.4049,-118.416
Washington Municipal Airport,41.27610016,-91.67340088
West Memphis Municipal Airport,35.13510132,-90.23439789
Arlington Municipal Airport,48.16070175,-122.1589966
Algona Municipal Airport,43.078104,-94.271836
Houston Southwest Airport,29.5061,-95.476898
Chandler Field,45.866299,-95.394699
Clarion County Airport,41.22579956,-79.44100189
Altus Quartz Mountain Regional Airport,34.697952,-99.3385
Neil Armstrong Airport,40.49340057,-84.29889679
Angel Fire Airport,36.42200089,-105.2900009
Fort Devens Moore Army Air Field,42.571961,-71.603766
Waycross Ware County Airport,31.24909973,-82.39550018
Arnold Air Force Base,35.39260101,-86.08580017
Colorado City Municipal Airport,36.95919,-113.013166
Hazlehurst Airport,31.88470078,-82.6473999
Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114
Whitfords Airport,43.08029938,-76.53839874
Biddeford Municipal Airport,43.4641,-70.472397
Sugarloaf Regional Airport,45.085339,-70.216394
Beale Air Force Base,39.136101,-121.436996
Barksdale Air Force Base,32.501801,-93.662697
Westfield-Barnes Regional Airport,42.157799,-72.715599
Columbus Municipal Airport,39.262386,-85.895576
Battle Mountain Airport,40.59899902,-116.8740005
Huron County Memorial Airport,43.78020096,-82.98539734
New Braunfels Municipal Airport,29.7045,-98.042198
Benson Municipal Airport,45.33190155,-95.65059662
Curtis Field,31.17930031,-99.32389832
Branson Airport,36.532082,-93.200544
Marlboro County Jetport - H E Avent Field Airport,34.6217,-79.734398
Broken Bow Municipal Airport,41.43650055,-99.64219666
Virginia Tech Montgomery Executive Airport,37.20759964,-80.40779877
Bryce Canyon Airport,37.70640183,-112.1449966
Black River Falls Area Airport,44.250702,-90.855301
Boca Raton Airport,26.37849998,-80.10769653
Baudette International Airport,48.72840118,-94.61219788
Blanding Municipal Airport,37.58330154,-109.4830017
Boulder Junction Payzer Airport,46.13740158,-89.64600372
Bradley International Airport,41.93851,-72.688066
Bend Municipal Airport,44.09479904,-121.2009964
Morrilton Municipal Airport,35.1362,-92.713501
Igor I Sikorsky Memorial Airport,41.16350174,-73.12619781
Boulder Municipal Airport,40.03939819,-105.2259979
Broadus Airport,45.43330002,-105.4169998
Bell Island Hot Springs Seaplane Base,55.92910004,-131.5720062
Beeville Municipal Airport,28.36190033,-97.79100037
Beech Factory Airport,37.69449997,-97.21499634
Laurence G Hanscom Field,42.470001,-71.289001
Southwest Michigan Regional Airport,42.12860107,-86.42849731
Boyne Mountain Airport,45.16579819,-84.92410278
Bradford Regional Airport,41.80310059,-78.64009857
Terry County Airport,33.17309952,-102.1930008
Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007
Boeing Field King County International Airport,47.529999,-122.302002
Buffalo Municipal Airport,36.86330032,-99.61869812
Meadows Field,35.433601,-119.056999
Mobile Downtown Airport,30.62680054,-88.06809998
Virgil I Grissom Municipal Airport,38.84000015,-86.44539642
Silver Bay Municipal Airport,47.249001,-91.415604
Hutchinson County Airport,35.70090103,-101.3939972
Decatur County Industrial Air Park,30.9715004,-84.63739777
Winchester Municipal Airport,35.17750168,-86.06620026
Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736
Bangor International Airport,44.8074,-68.828102
Kahama Airstrip,-3.847,32.6865
Hancock County-Bar Harbor Airport,44.45000076,-68.3615036
Baxley Municipal Airport,31.71380043,-82.39379883
Baker Municipal Airport,46.347599,-104.259002
Birmingham-Shuttlesworth International Airport,33.562901,-86.753502
Block Island State Airport,41.16809845,-71.57779694
Beatrice Municipal Airport,40.30130005,-96.75409698
Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973
Eastern Sierra Regional Airport,37.37310028,-118.3639984
Early County Airport,31.39749908,-84.89479828
Billings Logan International Airport,45.807701,-108.542999
Bismarck Municipal Airport,46.77270126,-100.7460022
West Michigan Regional Airport,42.742901,-86.107399
Keesler Air Force Base,30.41040039,-88.92440033
Rocky Mountain Metropolitan Airport,39.908798,-105.116997
Bemidji Regional Airport,47.50939941,-94.93370056
Wayne County Airport,40.87480164,-81.88829803
Stephens County Airport,32.71900177,-98.89099884
Baker City Municipal Airport,44.83729935,-117.8089981
Buckley Space Force Base,39.701698,-104.751999
Burke Lakefront Airport,41.51750183,-81.6832962
Blackwell Tonkawa Municipal Airport,36.74509811,-97.34960175
Brooks County Airport,27.20680046,-98.12120056
Allen C Perkinson Blackstone Army Air Field,37.07419968,-77.95749664
Hernando County Airport,28.47360039,-82.45539856
Raleigh County Memorial Airport,37.78730011,-81.12419891
Brookings Regional Airport,44.304798,-96.816902
Mercer County Airport,37.295799,-81.207703
Blythe Airport,33.61920166,-114.7170029
Bellingham International Airport,48.7928009,-122.538002
Monmouth Executive Airport,40.18690109,-74.12490082
Blue Canyon Nyack Airport,39.27500153,-120.7099991
Scott AFB/Midamerica Airport,38.5452,-89.835197
Kabwum,-6.155472222,147.1914722
Brigham City Regional Airport,41.552399,-112.061996
Monroe County Airport,39.14599991,-86.61669922
Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901
Berlin Regional Airport,44.57540131,-71.17590332
Burnet Municipal Airport/Kate Craddock Field,30.738899,-98.238602
Beaumont Municipal Airport,30.070635,-94.215746
Nashville International Airport,36.12450027,-86.67819977
Banning Municipal Airport,33.922548,-116.850672
Barnwell Regional Airport,33.25780106,-81.38829803
Burns Municipal Airport,43.590463,-118.955154
Boone Municipal Airport,42.04959869,-93.84760284
Boise Air Terminal/Gowen Field,43.5644,-116.223
Logan International Airport,42.3643,-71.005203
Bartow Executive Airport,27.943399,-81.783401
Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003
Miley Memorial Field,42.58509827,-110.1110001
Ozark Regional Airport,36.3689003,-92.47049713
Bowman Municipal Airport,46.187,-103.428001
Jack Brooks Regional Airport,29.9508,-94.020699
Brunswick Golden Isles Airport,31.25880051,-81.46649933
Morehouse Memorial Airport,32.75510025,-91.88189697
Buffalo Lancaster Regional Airport,42.92229843,-78.61229706
Brainerd Lakes Regional Airport,46.402861,-94.129727
Southeast Iowa Regional Airport,40.78319931,-91.12550354
Brownsville South Padre Island International Airport,25.90679932,-97.42590332
Samuels Field,37.81430054,-85.49960327
Belfast Municipal Airport,44.40940094,-69.01190186
Kaben Airport,8.90056,170.843994
Blair Executive Airport,41.414908,-96.109136
Skypark Airport,40.86940002,-111.927002
Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503
Bert Mooney Airport,45.95479965,-112.4970016
Britton Municipal Airport,45.81520081,-97.74310303
Pittsburgh/Butler Regional Airport,40.776901,-79.949699
Baton Rouge Metropolitan Airport,30.533199,-91.149597
Burlington International Airport,44.471901,-73.153297
Beatty Airport,36.86109924,-116.7870026
Cram Field,41.77669907,-99.14969635
Buffalo Niagara International Airport,42.94049835,-78.73220062
Butler Memorial Airport,38.28979874,-94.34010315
Bob Hope Airport,34.197703,-118.356378
Burlington Municipal Airport,42.69070053,-88.30460358
Burlington Alamance Regional Airport,36.04850006,-79.47489929
Beaver County Airport,40.772499,-80.391403
Albion Municipal Airport,41.72859955,-98.05580139
Bartlesville Municipal Airport,36.76250076,-96.01119995
Skagit Regional Airport,48.470901,-122.420998
Batesville Regional Airport,35.7262001,-91.64730072
Beverly Regional Airport,42.584202,-70.916496
Brawley Municipal Airport,32.99290085,-115.5169983
Brownwood Regional Airport,31.79360008,-98.95649719
Bowling Green Warren County Regional Airport,36.96450043,-86.41970062
Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297
Harry Stern Airport,46.24409866,-96.60739899
Bowman Regional Airport,46.1655193,-103.30075
George R Carr Memorial Air Field,30.81369972,-89.86499786
Burke County Airport,33.04130173,-82.00270081
Buckeye Municipal Airport,33.422397,-112.686317
Johnson County Airport,44.3810997,-106.7220001
Arkansas International Airport,35.96429825,-89.94400024
